"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47330	NOCAS_47330	intermediate	100.0999984741211	mM	"10Jun2015.Plate.9"	2	10	t	1	1.001	2.2
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47330	NOCAS_47330	intermediate	100.0999984741211	mM	"10Jun2015.Plate.9"	2	11	t	1	1.001	2.47
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	7	9	t	1	0.082304527	0.54
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	7	8	t	1	0.082304527	0.59
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	6	8	t	1	0.24691358	0.51
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	6	9	t	1	0.24691358	0.49
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	5	9	t	1	0.740740741	0.54
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	5	8	t	1	0.740740741	0.53
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	4	9	t	1	2.222222222	0.46
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	4	8	t	1	2.222222222	0.54
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	3	9	t	1	6.666666667	0.59
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	3	8	t	1	6.666666667	0.62
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	2	9	t	1	20.0	0.83
CEETOX_H295R_PROG	Progesterone	PharmaGSID_47337	"1061517-62-1"	lower	19.84	mM	"26Mar2014.Plate.14"	2	8	t	1	20.0	0.81
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	7	4	t	1	0.082304527	0.27
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	7	5	t	1	0.082304527	0.3
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	6	5	t	1	0.24691358	0.25
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	6	4	t	1	0.24691358	0.28
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	5	5	t	1	0.740740741	0.31
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	5	4	t	1	0.740740741	0.26
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	4	5	t	1	2.222222222	0.34
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	4	4	t	1	2.222222222	0.33
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	3	5	t	1	6.666666667	0.38
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	3	4	t	1	6.666666667	0.36
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	2	4	t	1	20.0	0.46
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48510	"460081-99-6"	intermediate	20.0	mM	"02Apr2014.Plate.28"	2	5	t	1	20.0	0.49
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	7	10	t	1	0.082304527	0.34
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	7	11	t	1	0.082304527	0.33
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	6	10	t	1	0.24691358	0.32
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	6	11	t	1	0.24691358	0.34
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	5	11	t	1	0.740740741	0.4
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	5	10	t	1	0.740740741	0.35
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	4	11	t	1	2.222222222	0.38
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	4	10	t	1	2.222222222	0.38
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	3	11	t	1	6.666666667	0.35
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	3	10	t	1	6.666666667	0.38
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	2	10	t	1	20.0	0.14142135623731
CEETOX_H295R_PROG	Progesterone	PharmaGSID_48514	NOCAS_48514	intermediate	20.0	mM	"09Apr2014.Plate.8"	2	11	t	1	20.0	0.24
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	7	4	t	1	0.041193416	0.3
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	7	5	t	1	0.041193416	0.36
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	6	4	t	1	0.123580247	0.36
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	6	5	t	1	0.123580247	0.38
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	5	4	t	1	0.370740741	0.42
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	5	5	t	1	0.370740741	0.39
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	4	5	t	1	1.112222222	0.51
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	4	4	t	1	1.112222222	0.5
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	3	5	t	1	3.336666667	0.86
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	3	4	t	1	3.336666667	0.78
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	2	5	t	1	10.01	1.27
CEETOX_H295R_PROG	Progesterone	Phenolphthalein	"77-09-8"	higher	100.0999984741211	mM	"02Apr14.Plate.2"	2	4	t	1	10.01	1.15
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	7	6	t	1	0.205761317	0.5
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	7	7	t	1	0.205761317	0.41
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	6	6	t	1	0.617283951	0.53
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	6	7	t	1	0.617283951	0.54
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	5	7	t	1	1.851851852	0.6
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	5	6	t	1	1.851851852	0.63
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	4	6	t	1	5.555555556	0.63
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	4	7	t	1	5.555555556	0.69
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	3	6	t	1	16.66666667	0.98
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	3	7	t	1	16.66666667	0.95
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	2	7	t	1	50.0	1.6
CEETOX_H295R_PROG	Progesterone	Phenolphthalin	"81-90-3"	higher	50.0	mM	"09Apr2014.Plate.9"	2	6	t	1	50.0	1.6
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	7	4	t	1	0.041152263	0.39
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	7	5	t	1	0.041152263	0.47
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	6	5	t	1	0.12345679	0.51
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	6	4	t	1	0.12345679	0.47
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	5	4	t	1	0.37037037	0.41
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	5	5	t	1	0.37037037	0.47
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	4	4	t	1	1.111111111	0.6
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	4	5	t	1	1.111111111	0.5
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	3	4	t	1	3.333333333	1.12
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	3	5	t	1	3.333333333	1.32
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	2	4	t	1	10.0	2.79
CEETOX_H295R_PROG	Progesterone	Phosalone	"2310-17-0"	higher	100.0	mM	"20130320.Plate.12"	2	5	t	1	10.0	4.1
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	7	10	t	1	0.411	1.21
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	7	11	t	1	0.411	1.26
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	6	10	t	1	1.233333333	1.19
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	6	11	t	1	1.233333333	1.21
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	5	11	t	1	3.7	1.38
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	5	10	t	1	3.7	1.13
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	4	10	t	1	11.1	1.47
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	4	11	t	1	11.1	1.64
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	3	10	t	1	33.3	1.36
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	3	11	t	1	33.3	1.55
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	2	10	t	1	99.9	1.72
CEETOX_H295R_PROG	Progesterone	Phosmet	"732-11-6"	lower	99.9000015258789	mM	"10Jun2015.Plate.8"	2	11	t	1	99.9	1.65
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	7	7	t	1	0.411522634	0.37
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	7	6	t	1	0.411522634	0.42
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	6	6	t	1	1.234567901	0.45
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	6	7	t	1	1.234567901	0.43
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	5	6	t	1	3.703703704	0.4
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	5	7	t	1	3.703703704	0.38
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	4	7	t	1	11.11111111	0.45
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	4	6	t	1	11.11111111	0.49
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	3	7	t	1	33.33333333	0.63
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	3	6	t	1	33.33333333	0.61
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	2	6	t	1	100.0	1.41
CEETOX_H295R_PROG	Progesterone	Pirimiphos-methyl	"29232-93-7"	intermediate	100.0	mM	"20130320.Plate.12"	2	7	t	1	100.0	1.24
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	7	9	t	1	0.004115226	0.25
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	7	8	t	1	0.004115226	0.37
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	6	9	t	1	0.012345679	0.4
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	6	8	t	1	0.012345679	0.42
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	5	8	t	1	0.037037037	0.65
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	5	9	t	1	0.037037037	0.74
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	4	9	t	1	0.111111111	1.49
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	4	8	t	1	0.111111111	1.3
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	3	9	t	1	0.333333333	4.08
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	3	8	t	1	0.333333333	3.8
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	2	8	t	1	1.0	8.8
CEETOX_H295R_PROG	Progesterone	Prochloraz	"67747-09-5"	higher	100.0	mM	"20130321.Plate.4"	2	9	t	1	1.0	10.11
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	7	7	t	1	0.041152263	0.54
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	7	6	t	1	0.041152263	0.52
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	6	7	t	1	0.12345679	0.6
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	6	6	t	1	0.12345679	0.63
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	5	6	t	1	0.37037037	0.56
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	5	7	t	1	0.37037037	0.62
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	4	6	t	1	1.111111111	0.56
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	4	7	t	1	1.111111111	0.5
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	3	6	t	1	3.333333333	0.59
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	3	7	t	1	3.333333333	0.65
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	2	7	t	1	10.0	0.77
CEETOX_H295R_PROG	Progesterone	Profenofos	"41198-08-7"	intermediate	10.0	mM	"20130320.Plate.4"	2	6	t	1	10.0	0.72
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	7	9	t	1	0.041152263	0.34
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	7	8	t	1	0.041152263	0.32
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	6	8	t	1	0.12345679	0.31
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	6	9	t	1	0.12345679	0.35
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	5	8	t	1	0.37037037	0.33
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	5	9	t	1	0.37037037	0.33
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	4	8	t	1	1.111111111	0.34
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	4	9	t	1	1.111111111	0.38
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	3	8	t	1	3.333333333	0.38
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	3	9	t	1	3.333333333	0.44
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	2	8	t	1	10.0	0.88
CEETOX_H295R_PROG	Progesterone	Progesterone	"57-83-0"	hormone substrate	100.0	mM	"02Apr2014.Plate.4"	2	9	t	1	10.0	0.79
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	7	10	t	1	0.041152263	0.5
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	7	11	t	1	0.041152263	0.42
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	6	11	t	1	0.12345679	0.48
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	6	10	t	1	0.12345679	0.47
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	5	10	t	1	0.37037037	0.61
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	5	11	t	1	0.37037037	0.48
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	4	10	t	1	1.111111111	0.5
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	4	11	t	1	1.111111111	0.57
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	3	11	t	1	3.333333333	0.61
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	3	10	t	1	3.333333333	0.67
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	2	11	t	1	10.0	0.67
CEETOX_H295R_PROG	Progesterone	Propanil	"709-98-8"	intermediate	100.0	mM	"20130320.Plate.7"	2	10	t	1	10.0	0.8
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	7	9	t	1	0.411522634	0.36
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	7	8	t	1	0.411522634	0.39
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	6	9	t	1	1.234567901	0.32
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	6	8	t	1	1.234567901	0.42
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	5	8	t	1	3.703703704	0.37
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	5	9	t	1	3.703703704	0.37
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	4	9	t	1	11.11111111	0.43
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	4	8	t	1	11.11111111	0.42
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	3	9	t	1	33.33333333	0.61
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	3	8	t	1	33.33333333	0.5
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	2	8	t	1	100.0	1.37
CEETOX_H295R_PROG	Progesterone	Propetamphos	"31218-83-4"	intermediate	100.0	mM	"20130321.Plate.2"	2	9	t	1	100.0	1.4
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	7	4	t	1	0.411934156	0.62
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	7	5	t	1	0.411934156	0.63
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	6	4	t	1	1.235802469	0.6
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	6	5	t	1	1.235802469	0.62
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	5	4	t	1	3.707407407	0.79
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	5	5	t	1	3.707407407	0.84
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	4	5	t	1	11.12222222	1.56
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	4	4	t	1	11.12222222	1.41
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	3	4	t	1	33.36666667	1.85
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	3	5	t	1	33.36666667	1.77
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	2	5	t	1	100.1	1.58
CEETOX_H295R_PROG	Progesterone	Propylparaben	"94-13-3"	intermediate	100.0999984741211	mM	"26Mar2014.Plate.17"	2	4	t	1	100.1	1.53
CEETOX_H295R_PROG	Progesterone	Prothioconazole	"178928-70-6"	lower	20.0	mM	"10Jun2015.Plate.23"	7	4	t	1	0.082304527	1.08
CEETOX_H295R_PROG	Progesterone	Prothioconazole	"178928-70-6"	lower	20.0	mM	"03Sep2014.Plate.3"	7	10	t	1	0.082304527	0.38
CEETOX_H295R_PROG	Progesterone	Prothioconazole	"178928-70-6"	lower	20.0	mM	"03Sep2014.Plate.3"	7	11	t	1	0.082304527	0.32
